%time,field.hdr.seq,field.hdr.stamp,field.hdr.frame_id,field.del_pos0,field.del_pos1,field.del_pos2,field.del_pos3,field.del_pos4,field.del_pos5,field.tf_incr0.translation.x,field.tf_incr0.translation.y,field.tf_incr0.translation.z,field.tf_incr0.rotation.x,field.tf_incr0.rotation.y,field.tf_incr0.rotation.z,field.tf_incr0.rotation.w,field.tf_incr1.translation.x,field.tf_incr1.translation.y,field.tf_incr1.translation.z,field.tf_incr1.rotation.x,field.tf_incr1.rotation.y,field.tf_incr1.rotation.z,field.tf_incr1.rotation.w
1529453251151755101,0,1529453251151625052,,0,0,0,0,0,0,0.0,-1.57986982256,-2.5502963247,0.0,0.0,0.0,1.0,0.0,-1.93830942343,-2.28975033116,0.0,0.0,0.0,1.0
1529453251152721703,0,1529453251152625733,,0,0,0,0,0,0,0.0,-1.57986982256,-2.5502963247,0.0,0.0,0.0,1.0,0.0,-1.93830942343,-2.28975033116,0.0,0.0,0.0,1.0
1529453251153705673,0,1529453251153625990,,0,0,0,0,0,0,0.0,-1.55012420045,-2.56848495483,0.0,0.0,0.0,1.0,0.0,-1.91829920714,-2.30654029921,0.0,0.0,0.0,1.0
1529453251154731241,0,1529453251154626089,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251155704895,0,1529453251155625966,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251156705239,0,1529453251156626185,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251157713672,0,1529453251157625974,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251158733848,0,1529453251158625908,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251159696049,0,1529453251159625560,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251160739389,0,1529453251160625316,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251161714848,0,1529453251161625828,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251162717041,0,1529453251162625803,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251163707069,0,1529453251163627459,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251164746282,0,1529453251164626559,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251165706180,0,1529453251165626483,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251166726047,0,1529453251166626718,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251167705282,0,1529453251167627013,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251168723934,0,1529453251168626616,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251169748988,0,1529453251169625804,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251170753856,0,1529453251170625879,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251171741168,0,1529453251171625637,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251172713844,0,1529453251172627329,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251173709895,0,1529453251173626022,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251174700675,0,1529453251174625363,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251175754814,0,1529453251175626144,,0,0,0,0,0,0,0.0,-1.54914885588,-2.56907333923,0.0,0.0,0.0,1.0,0.0,-1.91692605077,-2.30768163227,0.0,0.0,0.0,1.0
1529453251176700538,0,1529453251176627184,,0,0,0,0,0,0,0.0,-1.51969662906,-2.58660436782,0.0,0.0,0.0,1.0,0.0,-1.8978778106,-2.3233725091,0.0,0.0,0.0,1.0
1529453251177743138,0,1529453251177626378,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251178700750,0,1529453251178626201,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251179709142,0,1529453251179626133,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251180697966,0,1529453251180625912,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251181708113,0,1529453251181626157,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251182698965,0,1529453251182625776,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251183708523,0,1529453251183625953,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251184718409,0,1529453251184625845,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251185692432,0,1529453251185625861,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251186698338,0,1529453251186625614,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251187756544,0,1529453251187625995,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251188688490,0,1529453251188626403,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251189708661,0,1529453251189626082,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251190724371,0,1529453251190626335,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251191729457,0,1529453251191626022,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251192715044,0,1529453251192626400,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251193732420,0,1529453251193626008,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251194713124,0,1529453251194635646,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251195721621,0,1529453251195626856,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251196737961,0,1529453251196628076,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251197767145,0,1529453251197636452,,0,0,0,0,0,0,0.0,-1.51840744107,-2.5873613669,0.0,0.0,0.0,1.0,0.0,-1.89643507602,-2.32455027961,0.0,0.0,0.0,1.0
1529453251198714529,0,1529453251198627073,,0,0,0,0,0,0,0.0,-1.4928426231,-2.60219540055,0.0,0.0,0.0,1.0,0.0,-1.87545453215,-2.34151026003,0.0,0.0,0.0,1.0
1529453251199724387,0,1529453251199638706,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251200725024,0,1529453251200639101,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251201717674,0,1529453251201628166,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251202698617,0,1529453251202627219,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251203716360,0,1529453251203637160,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251204721766,0,1529453251204628773,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251205716863,0,1529453251205628139,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251206739774,0,1529453251206627181,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251207735313,0,1529453251207628177,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251208709067,0,1529453251208626136,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251209760129,0,1529453251209628647,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251210773249,0,1529453251210627380,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251211675759,0,1529453251211628040,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251212734675,0,1529453251212636369,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251213737370,0,1529453251213638046,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251214710900,0,1529453251214627075,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251215710850,0,1529453251215628612,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251216738226,0,1529453251216638628,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251217720863,0,1529453251217639421,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251218708818,0,1529453251218627420,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251219724692,0,1529453251219637261,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251220709684,0,1529453251220628163,,0,0,0,0,0,0,0.0,-1.49104427769,-2.60322626023,0.0,0.0,0.0,1.0,0.0,-1.87432489373,-2.34241460735,0.0,0.0,0.0,1.0
1529453251221690670,0,1529453251221628188,,0,0,0,0,0,0,0.0,-1.4623035339,-2.6194786456,0.0,0.0,0.0,1.0,0.0,-1.84743761254,-2.36367812271,0.0,0.0,0.0,1.0
1529453251222713613,0,1529453251222627085,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251223739079,0,1529453251223639073,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251224720783,0,1529453251224638826,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251225719838,0,1529453251225638576,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251226726007,0,1529453251226627233,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251227753055,0,1529453251227639039,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251228727429,0,1529453251228638739,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251229737540,0,1529453251229638694,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251230709664,0,1529453251230627692,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251231738051,0,1529453251231638893,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251232852971,0,1529453251232630327,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251233716495,0,1529453251233652491,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251234724668,0,1529453251234627287,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251235717045,0,1529453251235628707,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251236709926,0,1529453251236628212,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251237709807,0,1529453251237628616,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251238725534,0,1529453251238627219,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251239741039,0,1529453251239641024,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251240739759,0,1529453251240640984,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251241767487,0,1529453251241638407,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251242726744,0,1529453251242627193,,0,0,0,0,0,0,0.0,-1.46070414656,-2.62037085089,0.0,0.0,0.0,1.0,0.0,-1.84628981952,-2.36457478256,0.0,0.0,0.0,1.0
1529453251243713066,0,1529453251243628146,,0,0,0,0,0,0,0.0,-1.42875056432,-2.63792945792,0.0,0.0,0.0,1.0,0.0,-1.82392149375,-2.38187119396,0.0,0.0,0.0,1.0
1529453251244724393,0,1529453251244639219,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251245738802,0,1529453251245639652,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251246730515,0,1529453251246627232,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251247722788,0,1529453251247639922,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251248714913,0,1529453251248628177,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251249759639,0,1529453251249628262,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251250728246,0,1529453251250627120,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251251716878,0,1529453251251628575,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251252758991,0,1529453251252628274,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251253727773,0,1529453251253628281,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251254726248,0,1529453251254627167,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251255738099,0,1529453251255638369,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251256729314,0,1529453251256627086,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251257743692,0,1529453251257638911,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251258736470,0,1529453251258626293,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251259725170,0,1529453251259638914,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251260717819,0,1529453251260639336,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251261730200,0,1529453251261639244,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251262708802,0,1529453251262626140,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251263718766,0,1529453251263638533,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251264723959,0,1529453251264637727,,0,0,0,0,0,0,0.0,-1.42771980171,-2.63848747729,0.0,0.0,0.0,1.0,0.0,-1.8228478895,-2.38269292435,0.0,0.0,0.0,1.0
1529453251265762599,0,1529453251265639561,,0,0,0,0,0,0,0.0,-1.39594679292,-2.65543453155,0.0,0.0,0.0,1.0,0.0,-1.80241251589,-2.39818871704,0.0,0.0,0.0,1.0
1529453251266699609,0,1529453251266625969,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251267741687,0,1529453251267638955,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251268726978,0,1529453251268638790,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251269745901,0,1529453251269639898,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251270729113,0,1529453251270626141,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251271726363,0,1529453251271638960,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251272718084,0,1529453251272640344,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251273743852,0,1529453251273639281,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251274708357,0,1529453251274626260,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251275732916,0,1529453251275640149,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251276738953,0,1529453251276639067,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251277745024,0,1529453251277640196,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251278715012,0,1529453251278626378,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251279707422,0,1529453251279627378,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251280748514,0,1529453251280637734,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251281768959,0,1529453251281638142,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251282761615,0,1529453251282626300,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
1529453251283758221,0,1529453251283637678,,0,0,0,0,0,0,0.0,-1.39381172829,-2.65655582778,0.0,0.0,0.0,1.0,0.0,-1.80179545526,-2.3986523586,0.0,0.0,0.0,1.0
